Unnamed: 0,uid,user_city,item_id,author_id,item_city,channel,finish,like,music_id,duration_time,real_time,H,date
14254,23888,68.0,665218,341228,33.0,0,0,0,1283.0,10,2019-10-28 19:37:08,19,2019-10-28
14258,35640,129.0,242404,55605,23.0,0,0,0,708.0,19,2019-10-21 00:25:33,0,2019-10-21
14260,31352,153.0,2612923,252627,279.0,0,0,0,1809.0,10,2019-10-22 21:04:01,21,2019-10-22
14261,32937,88.0,65807,14344,6.0,0,0,0,15128.0,4,2019-10-08 23:59:28,23,2019-10-08
14264,12975,124.0,1212427,29848,104.0,0,1,0,571.0,9,2019-10-22 03:36:43,3,2019-10-22
14268,39613,21.0,84841,15084,7.0,0,0,0,14238.0,9,2019-10-25 21:40:47,21,2019-10-25
14269,25312,62.0,2762,14669,51.0,0,1,0,39.0,10,2019-10-23 01:44:38,1,2019-10-23
14270,34228,57.0,25490,7783,237.0,0,0,0,59.0,10,2019-10-22 00:22:51,0,2019-10-22
14271,10362,43.0,37325,8242,6.0,0,0,0,969.0,9,2019-10-11 08:14:11,8,2019-10-11
14272,3492,76.0,38470,909,52.0,0,0,0,22.0,7,2019-10-27 02:06:00,2,2019-10-27
14274,7739,231.0,666014,103792,192.0,0,0,0,249.0,9,2019-10-13 17:57:47,17,2019-10-13
14276,18008,33.0,190613,25918,20.0,0,0,0,740.0,21,2019-10-20 07:39:33,7,2019-10-20
14277,18471,70.0,2538964,36342,108.0,0,1,0,468.0,10,2019-10-22 12:22:14,12,2019-10-22
14281,206,57.0,786438,51726,45.0,0,0,0,1289.0,9,2019-10-21 20:09:25,20,2019-10-21
14282,1828,144.0,1436310,51320,0.0,0,0,0,10257.0,10,2019-10-20 07:40:14,7,2019-10-20
14284,34822,231.0,5959,26713,52.0,0,0,0,4347.0,10,2019-10-27 04:38:10,4,2019-10-27
14286,9746,233.0,2081,5852,7.0,0,0,0,3312.0,9,2019-10-15 23:56:31,23,2019-10-15
14291,33980,143.0,13691,3026,191.0,0,0,0,18808.0,2,2019-10-25 09:44:22,9,2019-10-25
14295,21369,13.0,1001,17,69.0,0,0,0,416.0,7,2019-10-26 07:52:18,7,2019-10-26
14297,7440,5.0,1216478,199082,223.0,0,1,0,25.0,19,2019-10-21 19:30:23,19,2019-10-21
14301,7446,35.0,642362,12854,218.0,0,0,0,711.0,10,2019-10-28 17:42:37,17,2019-10-28
14302,15521,139.0,468484,29723,192.0,0,1,0,35.0,10,2019-10-09 23:00:16,23,2019-10-09
14304,23266,172.0,745769,17956,31.0,0,0,0,3855.0,10,2019-10-29 09:46:35,9,2019-10-29
14309,39105,68.0,56558,13121,29.0,0,1,0,431.0,10,2019-10-21 03:30:24,3,2019-10-21
14311,9974,134.0,625229,924,80.0,0,1,0,1318.0,9,2019-10-25 19:16:17,19,2019-10-25
14317,1350,6.0,54984,37178,82.0,0,0,0,1734.0,3,2019-10-18 06:58:54,6,2019-10-18
14323,1140,25.0,464707,61858,88.0,0,1,1,20316.0,10,2019-10-21 22:04:38,22,2019-10-21
14325,7101,56.0,319,97833,85.0,0,0,0,6186.0,39,2019-10-26 20:49:52,20,2019-10-26
14328,2886,143.0,66825,94987,264.0,0,0,0,1467.0,21,2019-10-08 18:26:30,18,2019-10-08
14330,730,42.0,1091978,654,74.0,0,1,1,7002.0,9,2019-10-13 08:14:17,8,2019-10-13
14336,5462,134.0,1048120,45910,22.0,3,0,0,883.0,10,2019-10-06 21:07:31,21,2019-10-06
14338,8497,52.0,1129,30702,135.0,0,0,0,622.0,9,2019-10-19 00:41:39,0,2019-10-19
14339,31765,143.0,486314,29422,83.0,0,0,0,672.0,9,2019-10-17 08:55:12,8,2019-10-17
14342,36581,34.0,2931547,118702,105.0,0,1,0,8.0,10,2019-10-24 00:06:47,0,2019-10-24
14344,807,71.0,55662,25281,31.0,0,0,0,220.0,10,2019-10-23 21:30:41,21,2019-10-23
14345,2744,57.0,35765,584220,346.0,0,0,0,51911.0,9,2019-10-27 04:08:44,4,2019-10-27
14349,19601,83.0,475,826,113.0,0,1,0,208.0,26,2019-10-26 01:38:49,1,2019-10-26
14362,34699,26.0,738292,6763,60.0,0,0,0,575.0,6,2019-10-24 19:48:28,19,2019-10-24
14364,6049,180.0,63231,161630,83.0,0,0,0,43.0,9,2019-10-18 22:40:16,22,2019-10-18
14366,3343,188.0,157681,180435,20.0,0,0,0,110.0,9,2019-10-26 00:42:12,0,2019-10-26
14373,30888,167.0,3274277,62606,54.0,0,0,0,740.0,9,2019-10-27 12:26:03,12,2019-10-27
14379,21351,342.0,2537642,475387,98.0,0,0,0,4678.0,9,2019-10-22 19:05:01,19,2019-10-22
14380,43372,29.0,3598922,262212,86.0,0,0,0,220.0,4,2019-10-24 21:30:44,21,2019-10-24
14384,10593,8.0,780263,213847,174.0,0,1,0,220.0,9,2019-10-23 15:03:08,15,2019-10-23
14385,13910,40.0,57098,12861,85.0,0,1,0,12211.0,15,2019-10-16 01:01:59,1,2019-10-16
14388,53112,102.0,13502,2499,73.0,0,1,0,22.0,4,2019-10-27 07:14:49,7,2019-10-27
14395,6592,286.0,3041686,260401,141.0,3,0,0,22.0,10,2019-10-24 04:27:57,4,2019-10-24
14398,12181,113.0,634481,132627,84.0,0,1,0,416.0,9,2019-10-29 00:37:25,0,2019-10-29
14399,64437,220.0,1259943,148182,307.0,0,0,0,2823.0,9,2019-10-21 08:47:24,8,2019-10-21
14406,13200,57.0,2106674,8132,26.0,0,1,0,2900.0,10,2019-10-23 18:07:06,18,2019-10-23
14409,16957,71.0,254484,44940,23.0,0,1,0,1669.0,15,2019-10-22 21:12:29,21,2019-10-22
14410,31956,152.0,3667972,737151,135.0,0,0,0,8922.0,13,2019-10-01 23:04:05,23,2019-10-01
14411,1639,60.0,846272,21721,10.0,0,0,0,1200.0,10,2019-10-15 06:22:20,6,2019-10-15
14414,1258,89.0,2817,10056,29.0,0,1,0,32395.0,6,2019-10-26 01:05:16,1,2019-10-26
14415,2483,56.0,143259,234577,0.0,0,1,0,1391.0,9,2019-10-20 21:10:53,21,2019-10-20
14423,32838,175.0,2974644,246695,46.0,0,0,0,22.0,10,2019-10-23 08:42:19,8,2019-10-23
14426,17146,130.0,737215,119482,165.0,0,0,0,1327.0,9,2019-09-30 05:40:46,5,2019-09-30
14427,68005,14.0,145267,36497,126.0,0,1,0,5920.0,8,2019-10-13 03:50:13,3,2019-10-13
14431,11832,30.0,141422,5913,178.0,0,1,0,983.0,9,2019-10-25 22:08:04,22,2019-10-25
14433,643,45.0,543597,8810,84.0,0,0,0,25.0,10,2019-10-08 02:59:26,2,2019-10-08
14437,4652,26.0,52337,7238,4.0,0,0,0,8.0,22,2019-10-25 18:14:35,18,2019-10-25
14438,39601,61.0,1225576,24604,42.0,0,0,0,108.0,7,2019-09-25 01:09:32,1,2019-09-25
14442,58032,26.0,35584,22084,4.0,0,0,0,57.0,9,2019-10-27 01:32:23,1,2019-10-27
14451,31288,56.0,3455,47183,113.0,0,0,0,22.0,10,2019-10-23 04:37:45,4,2019-10-23
14454,23912,317.0,137613,478082,41.0,0,0,0,3707.0,9,2019-10-25 23:55:13,23,2019-10-25
14457,31463,70.0,3234254,9672,84.0,0,1,0,4324.0,6,2019-10-17 05:33:14,5,2019-10-17
14458,22657,163.0,3232937,333570,264.0,0,1,0,246.0,6,2019-10-23 13:47:48,13,2019-10-23
14459,34244,6.0,3849000,104882,42.0,0,0,0,5667.0,13,2019-10-25 07:49:38,7,2019-10-25
14462,34969,59.0,1239048,13152,227.0,0,1,0,2680.0,10,2019-10-16 02:52:57,2,2019-10-16
14466,6227,68.0,156725,134757,118.0,0,0,0,1774.0,9,2019-10-27 04:41:01,4,2019-10-27
14467,432,289.0,21718,7449,69.0,0,0,0,3852.0,9,2019-09-29 18:30:29,18,2019-09-29
14468,52644,19.0,690034,51014,33.0,0,0,0,723.0,9,2019-10-19 19:23:36,19,2019-10-19
14469,58222,57.0,120577,86940,96.0,0,1,0,4726.0,10,2019-10-04 02:01:35,2,2019-10-04
14472,15847,47.0,6783,5143,369.0,0,1,0,220.0,10,2019-10-26 06:24:37,6,2019-10-26
14475,10285,61.0,32302,27255,213.0,0,1,0,60.0,6,2019-10-02 06:27:38,6,2019-10-02
14478,13949,51.0,1245462,252618,81.0,0,0,0,33.0,8,2019-10-19 08:23:24,8,2019-10-19
14479,16899,118.0,889241,76015,12.0,0,1,0,110.0,11,2019-10-09 19:45:44,19,2019-10-09
14481,58538,55.0,193178,5922,155.0,0,1,0,1118.0,9,2019-10-17 01:18:25,1,2019-10-17
14485,31833,187.0,23711,9199,33.0,0,0,0,134.0,9,2019-10-19 23:30:11,23,2019-10-19
14491,45898,117.0,3098088,291877,195.0,0,0,0,8629.0,4,2019-09-27 03:10:38,3,2019-09-27
14492,5169,110.0,1988422,184363,4.0,0,0,0,12168.0,10,2019-10-05 07:18:54,7,2019-10-05
14495,59698,57.0,302710,129468,137.0,0,0,0,1075.0,11,2019-10-20 20:30:02,20,2019-10-20
14498,45729,70.0,150964,23327,6.0,0,1,0,108.0,10,2019-10-23 09:05:37,9,2019-10-23
14501,14556,152.0,59113,41563,33.0,0,0,0,2185.0,7,2019-10-24 22:38:31,22,2019-10-24
14506,12149,63.0,13425,1788,133.0,0,0,0,15572.0,10,2019-10-26 17:08:46,17,2019-10-26
14509,4272,250.0,780655,655988,96.0,0,0,0,61.0,9,2019-10-30 04:44:46,4,2019-10-30
14510,24939,129.0,1730993,121,23.0,0,1,0,6349.0,10,2019-10-28 06:21:41,6,2019-10-28
14511,14408,14.0,39448,88754,227.0,0,1,0,892.0,10,2019-10-19 00:57:34,0,2019-10-19
14514,2200,248.0,337428,67652,162.0,0,0,0,4062.0,10,2019-10-24 23:49:52,23,2019-10-24
14516,22159,150.0,24414,1430,29.0,0,1,0,5314.0,21,2019-10-20 22:35:06,22,2019-10-20
14518,7414,26.0,2748118,522136,137.0,0,0,0,249.0,6,2019-10-22 12:21:42,12,2019-10-22
14523,9297,143.0,57335,113357,35.0,0,1,0,832.0,20,2019-10-25 20:25:22,20,2019-10-25
14534,4511,89.0,150385,1731,49.0,0,1,0,2189.0,9,2019-10-26 17:47:24,17,2019-10-26
14547,16798,29.0,1219665,39634,65.0,0,0,0,1059.0,9,2019-10-21 19:43:37,19,2019-10-21
14548,9909,60.0,633825,336793,137.0,0,1,0,220.0,10,2019-10-29 06:12:23,6,2019-10-29
14550,32007,179.0,7155,10943,27.0,0,1,0,220.0,28,2019-10-26 04:40:52,4,2019-10-26
14552,10934,171.0,328210,1892,121.0,0,1,0,11349.0,9,2019-10-24 06:48:25,6,2019-10-24
14558,13650,217.0,3555,225777,185.0,0,0,0,5635.0,10,2019-10-25 05:53:13,5,2019-10-25
14564,32043,275.0,1280732,4665,34.0,0,0,0,762.0,10,2019-10-21 11:52:37,11,2019-10-21
14566,9537,158.0,134036,1998,4.0,0,1,0,30.0,9,2019-10-22 23:37:30,23,2019-10-22
14574,3552,19.0,3900035,714655,192.0,0,0,0,33.0,42,2019-10-26 06:30:05,6,2019-10-26
14576,9709,59.0,37497,42595,144.0,0,1,0,1091.0,3,2019-10-13 06:01:50,6,2019-10-13
14577,619,16.0,3845940,335815,4.0,0,0,0,4570.0,9,2019-10-26 01:38:11,1,2019-10-26
14578,11736,25.0,1210764,22333,41.0,0,0,0,416.0,9,2019-10-21 21:06:15,21,2019-10-21
14589,189,46.0,1090311,90297,17.0,0,0,0,12.0,9,2019-10-06 23:17:13,23,2019-10-06
14591,6099,67.0,223844,649,165.0,0,1,0,4825.0,9,2019-10-23 19:11:24,19,2019-10-23
14596,46365,158.0,37379,4307,34.0,0,1,0,468.0,20,2019-10-20 04:14:14,4,2019-10-20
14599,20389,109.0,224333,11806,178.0,0,0,0,2205.0,9,2019-10-15 06:37:15,6,2019-10-15
14606,33240,118.0,511794,296026,33.0,0,0,0,14888.0,4,2019-10-18 20:02:25,20,2019-10-18
14608,7732,57.0,1085713,424595,113.0,0,0,0,77151.0,8,2019-10-27 21:29:24,21,2019-10-27
14612,45842,140.0,17176,13605,89.0,0,0,0,9650.0,7,2019-10-26 18:05:04,18,2019-10-26
14613,1179,143.0,38853,18462,105.0,0,1,0,43.0,13,2019-10-03 02:29:33,2,2019-10-03
14616,10693,62.0,2941644,232129,165.0,0,1,0,62.0,4,2019-10-24 06:50:48,6,2019-10-24
14617,414,249.0,105777,7673,10.0,0,1,0,5697.0,10,2019-10-23 09:34:41,9,2019-10-23
14618,347,175.0,738117,46744,162.0,0,0,0,199.0,9,2019-10-26 00:45:36,0,2019-10-26
14619,28973,60.0,1356895,294230,17.0,0,0,0,8110.0,10,2019-10-14 21:37:19,21,2019-10-14
14621,22617,35.0,3867,5207,39.0,0,1,0,8068.0,4,2019-10-26 19:04:23,19,2019-10-26
14622,17701,256.0,1454288,98435,58.0,0,0,0,82.0,5,2019-10-08 06:14:00,6,2019-10-08
14623,19325,56.0,2882149,410964,23.0,0,0,0,86.0,9,2019-10-05 09:25:00,9,2019-10-05
14624,61504,125.0,2658099,540707,73.0,0,0,0,581.0,9,2019-10-23 09:18:38,9,2019-10-23
14625,22734,107.0,35086,24219,26.0,0,0,0,22.0,10,2019-10-23 19:25:43,19,2019-10-23
14640,35793,171.0,5565,27255,213.0,0,1,0,166.0,10,2019-10-23 09:38:48,9,2019-10-23
14641,23624,31.0,633938,97444,254.0,0,0,0,4748.0,9,2019-10-29 04:48:33,4,2019-10-29
14642,15474,114.0,2911552,156222,227.0,0,0,0,491.0,10,2019-10-23 23:51:08,23,2019-10-23
14644,39033,304.0,193952,58025,9.0,0,0,0,4.0,8,2019-10-18 01:26:27,1,2019-10-18
14648,37,214.0,98959,19608,252.0,0,0,0,769.0,9,2019-10-23 23:43:08,23,2019-10-23
14650,17335,70.0,11627,14610,32.0,0,0,0,153.0,9,2019-10-25 17:50:41,17,2019-10-25
14661,68,5.0,5447,6677,69.0,0,0,0,1184.0,21,2019-10-09 23:52:27,23,2019-10-09
14664,5574,222.0,253953,3952,33.0,0,1,0,3526.0,10,2019-10-17 05:38:53,5,2019-10-17
14666,17246,195.0,140911,9152,4.0,0,1,0,1062.0,10,2019-10-12 01:58:05,1,2019-10-12
14669,36703,122.0,34519,125024,239.0,0,0,0,1710.0,9,2019-10-26 03:25:58,3,2019-10-26
14673,4783,213.0,116013,7142,22.0,0,0,0,2432.0,9,2019-10-25 10:23:20,10,2019-10-25
14674,30403,21.0,326521,271905,13.0,0,0,0,544.0,9,2019-10-25 06:04:11,6,2019-10-25
14676,35200,276.0,23918,14210,218.0,0,1,0,501.0,7,2019-10-25 20:55:59,20,2019-10-25
14678,1452,47.0,639518,35730,149.0,0,0,0,58.0,11,2019-10-28 16:02:39,16,2019-10-28
14679,16316,224.0,1210149,55882,263.0,0,1,0,222.0,10,2019-10-21 22:41:51,22,2019-10-21
14681,10624,285.0,806,4904,3.0,0,1,0,157.0,5,2019-10-25 01:54:50,1,2019-10-25
14694,35406,57.0,634969,337317,60.0,0,0,0,1517.0,9,2019-10-28 03:34:15,3,2019-10-28
14697,1952,136.0,65165,37818,42.0,0,0,0,408.0,12,2019-10-19 06:26:02,6,2019-10-19
14706,8203,33.0,2610015,247129,60.0,0,1,0,74.0,9,2019-10-22 22:26:35,22,2019-10-22
14707,8778,92.0,634113,8170,74.0,0,1,0,71977.0,36,2019-10-29 18:11:38,18,2019-10-29
14711,10162,115.0,36048,9256,237.0,0,0,0,25.0,10,2019-10-11 22:42:48,22,2019-10-11
14713,26863,45.0,2025220,41747,45.0,0,1,0,2793.0,10,2019-10-01 05:33:01,5,2019-10-01
14715,44310,66.0,1718974,12583,34.0,0,0,0,13705.0,9,2019-10-20 20:00:46,20,2019-10-20
14717,17742,238.0,2968191,243987,176.0,0,0,0,3956.0,21,2019-10-23 15:18:15,15,2019-10-23
14726,2750,57.0,579354,13840,104.0,0,0,0,3183.0,6,2019-10-12 07:09:33,7,2019-10-12
14734,36594,99.0,18777,22404,32.0,0,0,0,93.0,10,2019-10-26 03:04:03,3,2019-10-26
14741,1240,237.0,132071,11887,85.0,0,0,0,3195.0,6,2019-10-01 21:10:59,21,2019-10-01
14742,15645,166.0,722578,23839,63.0,0,0,0,228.0,2,2019-10-29 18:58:51,18,2019-10-29
14743,32279,54.0,19815,31214,177.0,0,1,0,138.0,10,2019-10-26 23:56:40,23,2019-10-26
14744,6289,70.0,1989004,5067,25.0,0,0,0,22.0,41,2019-10-26 01:53:56,1,2019-10-26
14745,54437,68.0,957269,197038,146.0,0,1,0,3915.0,5,2019-10-08 07:05:11,7,2019-10-08
14746,4023,166.0,24874,21923,148.0,0,0,0,762.0,21,2019-10-25 03:11:37,3,2019-10-25
14748,4260,227.0,626044,30665,31.0,0,0,0,1851.0,6,2019-10-11 06:08:25,6,2019-10-11
14759,33676,31.0,138379,20693,17.0,0,0,0,208.0,10,2019-10-27 02:03:33,2,2019-10-27
14761,12867,84.0,3044957,273595,25.0,0,0,0,22.0,9,2019-10-24 10:03:44,10,2019-10-24
14763,10037,164.0,219314,10717,154.0,0,0,0,16247.0,10,2019-10-12 03:46:01,3,2019-10-12
14765,13807,277.0,79648,11384,31.0,0,0,0,11611.0,5,2019-10-09 19:57:08,19,2019-10-09
14768,3821,40.0,310748,23293,186.0,0,0,0,11956.0,10,2019-10-26 01:08:06,1,2019-10-26
14771,1778,35.0,2548029,487732,4.0,0,1,0,238.0,10,2019-10-23 01:31:58,1,2019-10-23
14772,11850,176.0,1869193,202485,209.0,0,0,0,8.0,10,2019-10-24 07:55:54,7,2019-10-24
14783,33943,83.0,3874215,709556,49.0,3,0,0,30971.0,10,2019-10-25 18:08:53,18,2019-10-25
14784,6016,87.0,3565,3878,54.0,0,1,0,5872.0,9,2019-10-26 00:17:54,0,2019-10-26
14785,9377,53.0,736232,782,13.0,0,0,0,294.0,9,2019-10-28 22:15:59,22,2019-10-28
14788,53532,46.0,652296,9958,84.0,0,1,0,470.0,9,2019-10-17 02:41:29,2,2019-10-17
14789,28803,190.0,45350,7474,69.0,0,0,0,1680.0,4,2019-10-21 21:54:30,21,2019-10-21
14794,35966,6.0,1256890,1142,66.0,0,1,0,239.0,10,2019-09-26 05:01:30,5,2019-09-26
14797,11844,189.0,1506302,33188,33.0,0,0,0,1578.0,18,2019-10-10 18:50:51,18,2019-10-10
14798,2998,77.0,2538671,44496,24.0,0,0,0,3660.0,10,2019-10-23 00:25:18,0,2019-10-23
14801,15512,69.0,633563,5874,1.0,0,1,0,1178.0,7,2019-10-30 01:56:20,1,2019-10-30
14806,2687,99.0,232825,67933,44.0,0,0,0,4968.0,10,2019-10-24 19:49:37,19,2019-10-24
14808,38512,68.0,3547761,262592,41.0,0,0,0,238.0,7,2019-10-24 19:17:25,19,2019-10-24
14809,21651,140.0,646113,84885,240.0,0,0,0,579.0,10,2019-10-24 00:55:02,0,2019-10-24
14811,10602,262.0,1693148,94086,228.0,0,1,0,43.0,10,2019-09-29 03:45:31,3,2019-09-29
14813,7003,24.0,291193,97903,171.0,0,0,0,22.0,10,2019-10-23 23:45:13,23,2019-10-23
14814,28447,18.0,88160,33123,134.0,0,1,0,6754.0,9,2019-10-14 22:46:28,22,2019-10-14
14816,13403,18.0,271102,87750,17.0,0,1,0,14923.0,9,2019-10-26 02:15:00,2,2019-10-26
14818,18967,53.0,1127858,78717,17.0,0,0,0,1608.0,9,2019-10-24 07:22:18,7,2019-10-24
14825,37380,123.0,31268,7424,92.0,0,0,0,702.0,5,2019-10-15 04:39:16,4,2019-10-15
14830,37946,177.0,503749,133758,152.0,0,0,0,1100.0,10,2019-10-04 22:31:50,22,2019-10-04
14838,18218,106.0,2625191,44494,48.0,0,0,0,5789.0,10,2019-10-22 23:00:46,23,2019-10-22
14839,47853,232.0,34357,13994,25.0,0,1,0,711.0,42,2019-10-19 23:09:16,23,2019-10-19
14844,10150,349.0,659996,17887,146.0,0,1,0,4012.0,10,2019-10-29 18:24:43,18,2019-10-29
14845,20834,6.0,1575360,508920,18.0,0,0,0,6939.0,6,2019-10-21 19:01:34,19,2019-10-21
14848,45050,114.0,1276544,269781,217.0,0,1,0,4570.0,10,2019-10-22 04:17:18,4,2019-10-22
14852,24225,140.0,200812,6365,160.0,0,0,0,59.0,8,2019-10-22 05:05:23,5,2019-10-22
14859,12945,91.0,665023,104487,80.0,0,0,0,3240.0,39,2019-10-26 09:46:30,9,2019-10-26
14860,4521,259.0,901,11559,45.0,0,0,0,416.0,9,2019-10-23 08:47:04,8,2019-10-23
14864,4169,66.0,2564768,27621,33.0,0,0,0,28039.0,7,2019-10-23 04:48:15,4,2019-10-23
14869,225,46.0,3201289,87149,43.0,0,0,0,708.0,9,2019-10-05 23:51:04,23,2019-10-05
14873,1713,6.0,1803245,773124,33.0,0,1,0,289.0,7,2019-10-25 04:42:05,4,2019-10-25
14882,12115,157.0,32094,5699,0.0,0,0,0,166.0,6,2019-10-21 23:39:58,23,2019-10-21
14885,5284,31.0,88687,2700,83.0,0,0,0,220.0,9,2019-10-26 04:23:50,4,2019-10-26
14886,26543,6.0,3820917,240975,42.0,0,0,0,1271.0,9,2019-10-09 02:34:35,2,2019-10-09
14894,52972,18.0,2766190,558651,102.0,0,1,0,550.0,9,2019-09-23 07:45:51,7,2019-09-23
14895,3073,53.0,13727,50513,86.0,0,1,0,5571.0,7,2019-10-25 23:13:17,23,2019-10-25
14899,48165,15.0,1325502,8954,23.0,0,1,0,3721.0,6,2019-09-27 06:13:15,6,2019-09-27
14905,40688,175.0,22526,11459,67.0,0,0,0,762.0,10,2019-10-23 21:07:46,21,2019-10-23
14906,4561,26.0,273135,110717,154.0,0,0,0,10592.0,21,2019-10-21 07:33:17,7,2019-10-21
14907,20642,51.0,2911280,95161,69.0,0,0,0,388.0,6,2019-10-23 20:05:44,20,2019-10-23
14910,4103,143.0,2923061,222838,295.0,0,0,0,4416.0,10,2019-10-24 06:37:11,6,2019-10-24
14911,8910,117.0,1609727,107982,35.0,0,0,0,25.0,11,2019-10-18 19:22:56,19,2019-10-18
14912,1131,94.0,1347040,10004,32.0,0,0,0,17972.0,4,2019-10-18 07:57:41,7,2019-10-18
14917,46862,40.0,388185,40830,32.0,0,0,0,2047.0,25,2019-10-23 00:24:30,0,2019-10-23
14921,23959,180.0,11609,12928,213.0,0,0,0,4193.0,7,2019-10-03 22:15:20,22,2019-10-03
14922,15727,206.0,2562913,61205,105.0,0,0,0,8970.0,7,2019-10-21 19:16:49,19,2019-10-21
14925,2438,29.0,11483,8514,137.0,0,0,0,1067.0,10,2019-10-27 01:52:03,1,2019-10-27
14930,31961,183.0,641705,13812,151.0,0,0,0,863.0,7,2019-10-29 04:48:36,4,2019-10-29
14943,32562,156.0,729066,70137,17.0,0,1,0,237.0,9,2019-10-28 20:11:40,20,2019-10-28
14945,36504,186.0,1652897,585529,5.0,0,0,0,25.0,10,2019-10-29 05:10:47,5,2019-10-29
14950,5709,3.0,221839,47299,22.0,0,1,0,4854.0,13,2019-10-20 18:48:43,18,2019-10-20
14955,58087,56.0,118879,2448,56.0,0,0,0,7631.0,10,2019-10-21 08:19:46,8,2019-10-21
14956,4253,81.0,8625,31480,42.0,0,0,0,1987.0,18,2019-10-02 05:31:49,5,2019-10-02
14958,12250,147.0,3528535,75206,30.0,0,0,0,2592.0,9,2019-10-24 12:58:08,12,2019-10-24
14959,16097,158.0,1423049,487474,148.0,0,1,0,272.0,10,2019-09-24 08:19:19,8,2019-09-24
14960,4323,176.0,135257,59008,73.0,0,0,0,4696.0,5,2019-10-04 20:59:23,20,2019-10-04
14962,14249,45.0,33563,16993,32.0,0,0,0,93.0,8,2019-10-23 05:27:27,5,2019-10-23
14964,21081,329.0,2986477,243830,75.0,0,0,0,36410.0,20,2019-10-24 06:04:31,6,2019-10-24
14970,13961,270.0,279563,62510,35.0,0,0,0,1313.0,10,2019-10-13 02:28:09,2,2019-10-13
14978,35949,228.0,24453,27967,39.0,0,0,0,2219.0,21,2019-10-01 05:59:14,5,2019-10-01
14984,1729,21.0,906352,236512,344.0,0,0,0,206.0,10,2019-10-30 04:49:44,4,2019-10-30
14986,23922,81.0,1211330,172194,80.0,0,0,0,208.0,10,2019-10-22 03:29:13,3,2019-10-22
14987,1071,8.0,791951,81930,261.0,0,0,0,20217.0,9,2019-10-20 22:58:15,22,2019-10-20
14990,14086,81.0,282309,44153,128.0,0,0,0,108.0,10,2019-10-07 02:01:21,2,2019-10-07
14993,12886,140.0,66546,5318,22.0,0,0,0,115.0,15,2019-10-12 21:30:16,21,2019-10-12
15002,6227,68.0,2931911,156178,134.0,0,0,0,43.0,9,2019-10-23 07:06:11,7,2019-10-23
15004,10615,3.0,860362,21210,9.0,0,1,0,347.0,7,2019-10-12 09:35:45,9,2019-10-12
15005,35076,158.0,2802270,564518,106.0,3,0,0,220.0,7,2019-10-23 10:11:43,10,2019-10-23
15006,41750,116.0,3210169,326998,68.0,0,1,0,4768.0,19,2019-10-24 10:08:45,10,2019-10-24
15014,21080,140.0,636139,343436,33.0,0,0,0,226.0,10,2019-10-29 07:36:46,7,2019-10-29
15016,4811,40.0,661693,12511,134.0,0,0,0,6891.0,19,2019-10-27 19:07:47,19,2019-10-27
15021,26240,6.0,575221,73397,15.0,0,1,0,10855.0,5,2019-10-08 16:25:51,16,2019-10-08
15024,33031,361.0,638311,7109,297.0,0,0,0,2354.0,4,2019-10-14 23:47:25,23,2019-10-14
15026,34235,115.0,3181308,133172,15.0,0,0,0,4108.0,10,2019-10-23 22:51:12,22,2019-10-23
15027,52975,73.0,438460,8925,128.0,0,1,0,122.0,15,2019-10-07 02:59:12,2,2019-10-07
15031,146,169.0,1,2758,63.0,0,0,0,574.0,9,2019-10-27 05:41:48,5,2019-10-27
15034,31921,26.0,353088,2487,13.0,0,0,0,5096.0,5,2019-09-29 21:31:26,21,2019-09-29
15035,6227,68.0,1756587,2476,136.0,0,1,0,1987.0,9,2019-10-27 10:06:50,10,2019-10-27
15041,15981,73.0,33415,176,252.0,0,1,0,226.0,26,2019-10-26 22:11:06,22,2019-10-26
15048,1556,97.0,4538,109,35.0,0,0,0,8836.0,10,2019-10-17 21:56:51,21,2019-10-17
15055,7733,95.0,1513161,16761,27.0,0,0,0,1607.0,11,2019-10-12 23:49:28,23,2019-10-12
15057,6789,167.0,48594,25538,237.0,0,0,0,22.0,15,2019-10-19 05:03:10,5,2019-10-19
15059,30391,72.0,28231,57882,64.0,0,1,0,1734.0,16,2019-10-22 01:54:37,1,2019-10-22
15064,1434,99.0,1210047,210066,42.0,0,1,0,2917.0,7,2019-10-21 18:08:19,18,2019-10-21
15065,24931,240.0,107903,6757,6.0,0,1,0,6271.0,18,2019-10-13 21:17:36,21,2019-10-13
15075,269,284.0,255914,139974,276.0,0,0,0,537.0,11,2019-10-19 18:22:45,18,2019-10-19
15076,19029,134.0,2081,5852,7.0,0,1,0,3312.0,9,2019-10-15 23:56:31,23,2019-10-15
15078,15826,170.0,114788,9025,19.0,0,1,0,9381.0,7,2019-10-02 20:37:04,20,2019-10-02
15079,45985,182.0,3847975,112499,165.0,0,0,0,16076.0,20,2019-10-26 02:58:56,2,2019-10-26
15082,69518,21.0,22458,24732,121.0,0,0,0,2548.0,17,2019-10-01 05:27:33,5,2019-10-01
15090,49508,178.0,2538473,2392,89.0,0,0,0,3340.0,10,2019-10-22 20:47:46,20,2019-10-22
15091,45487,200.0,640765,3846,23.0,0,1,0,2841.0,11,2019-10-22 06:46:46,6,2019-10-22
15094,33345,318.0,1508585,143980,22.0,0,1,0,56.0,10,2019-10-08 17:24:46,17,2019-10-08
15101,34749,12.0,3950235,15665,42.0,0,1,0,238.0,9,2019-10-26 00:52:38,0,2019-10-26
